geometrywkt	placename	stateabbr	fips_place_tract
0103000000010000002B000000F4327A0B540E54C0CB7EA8993DCF3940CCCDECE9530E54C03C6FAF951FCF394039EF2642530E54C0E5BCF4E900CF3940D2C87DDD520E54C021BACA89C5CE3940785C8631520E54C0BA6A58E591CE39402A8E2914520E54C0B376C13E89CE39403A9B6AEE510E54C0CCEC0BAD64CE3940191115BC510E54C087F4427E4CCE394008940064510E54C07AA4A47E2DCE3940631C0F3A510E54C0DEBD90DD1BCE3940AE2709B8500E54C05024E25A03CE39403D436CC0500E54C0C4984A0EEECD39402B5684EA4F0E54C01ACA7310C3CD39409AE791C04F0E54C02702773897CD3940455A14DE4E0E54C08F2536D059CD39405FC4928D700E54C04D6E220356CD39409C7587A47F0E54C08C4743EA53CD3940AD4D5017920E54C09B68827D51CD3940BB8907B6B30E54C095DD84B84FCD3940C56B376CC40E54C056A639FC4BCD39407CF76137D50E54C03AF894D249CD394030D0508FD60E54C0B90435E4B5CD394068421F8BD60E54C0B505EE64BFCD3940470C86ACD70E54C048D343413FCE3940667AC4B4D80E54C04153874D7ACE39407BD652D6D80E54C0565C7CECB6CE3940E1701193D90E54C00A4D792AF6CE3940CFD7E510DA0E54C02CCBC39F30CF394022D9784BDB0E54C0D0B210EAAACF394067C65B0FC80E54C0382A2C5BACCF394076663DCFB30E54C0C4864128B0CF394064ECCED0A80E54C0DB2E9534B1CF3940067F8083980E54C0195E710AB3CF3940006BED0D990E54C0E83F6765D8CF394071539D32990E54C0780DB7BAE1CF394031F9CD4C990E54C091F9FF62E8CF3940C666FF6D7F0E54C082630DEDEBCF39407F8195B2750E54C05D10285EEDCF3940EEE27667560E54C05D10285EEDCF3940B7FC9213560E54C006F4209CD7CF3940C346714E550E54C0B3336CEC9ACF3940253AE495540E54C0FB530E436CCF3940F4327A0B540E54C0CB7EA8993DCF3940	Miami	12	1245000-12086002404	140
0103000000010000003600000049094E21870D54C00D905C9A71CD3940C03309FBA60D54C0D6B5BF7D6CCD3940B3A98363C60D54C02C80C75C68CD3940C19AAD13C70D54C065E2353B68CD3940A65EEFCBC90D54C057CA50E767CD39400C7C69CBE90D54C029641C3366CD3940253AA4CE0C0E54C02998D4B160CD3940B97F0E8F2D0E54C07566848C5DCD3940455A14DE4E0E54C08F2536D059CD39409AE791C04F0E54C02702773897CD39402B5684EA4F0E54C01ACA7310C3CD39403D436CC0500E54C0C4984A0EEECD3940AE2709B8500E54C05024E25A03CE3940631C0F3A510E54C0DEBD90DD1BCE394008940064510E54C07AA4A47E2DCE3940191115BC510E54C087F4427E4CCE39403A9B6AEE510E54C0CCEC0BAD64CE39402A8E2914520E54C0B376C13E89CE3940785C8631520E54C0BA6A58E591CE3940D2C87DDD520E54C021BACA89C5CE394039EF2642530E54C0E5BCF4E900CF3940CCCDECE9530E54C03C6FAF951FCF3940F4327A0B540E54C0CB7EA8993DCF394066479733440E54C0F122A25E3FCF3940931091FF320E54C00164F55541CF39402F2B4554110E54C0632C404046CF3940914E38CC000E54C0CB08A9A849CF3940A89F8C4CF00D54C01DE9A39B4CCF394003D4DECEEE0D54C08CEC6FAC4CCF3940F6F2DB4ADF0D54C0B17B30544DCF3940323D2C49CE0D54C0D5E6F5294FCF3940E73132CBCE0D54C054AE3EDA87CF39408976EDD7CD0D54C003B703EB87CF3940EE1162F1CB0D54C0C0BA940C88CF394031422480CB0D54C0CEAB6BA081CF394048BAC9CBCA0D54C07FCD6E3573CF3940E48FDE8CCA0D54C0E5B5EFFF6BCF394027C0A01BCA0D54C07581834B4FCF39407594ABCCC40D54C0D5E6F5294FCF394025DAB7B5B50D54C09C815E9252CF3940844CE61FAD0D54C0470C7B0354CF39409C9294D5A40D54C0312B369E57CF394036DCBEEEA40D54C0588AFBD917CF3940B30A3A21A40D54C02D279FF3DBCE3940111F339FA30D54C07646BBD798CE3940CD0ECA14A30D54C0953B6CEC61CE3940D730A127950D54C00A660FAD64CE3940516FBA5B890D54C018A8812265CE3940796474FF880D54C0E11FA56147CE39406EC6D970880D54C0964D7C1018CE3940FCE13C79880D54C00952A6C705CE394075313EE2870D54C00CA2CD06E8CD394015E6CC6C870D54C01B61ACCFB2CD394049094E21870D54C00D905C9A71CD3940	Miami	12	1245000-12086002501	140
0103000000010000003C000000A696657DEC1655C092589B8990DF4040CC6F08F7EC1655C033126A6A80DF404082640E79ED1655C056D6BF8B65DF4040B134000CED1655C0993D4D0759DF4040452FDDDDEC1655C0D82986133FDF4040CC6F08F7EC1655C088D132C936DF4040F4D49518ED1655C0F42253F42EDF4040C7908E2DED1655C059165D3C2ADF40407D15C131ED1655C00BF227B629DF404066B93210ED1655C03D21BF7918DF4040ACE5B2C4EC1655C09ACFD770FFDE4040EF8548D1EC1655C067FEECA3C1DE4040E88AB7DDED1655C03BFD1B24B2DE404095DDE0F6ED1655C046D1C9C3B0DE404027BCA69EEE1655C0423C3386A7DE404018A9B730F41655C04EE8E7CE81DE4040A4FB0906F91655C01A0D737F63DE40407A7A65BAF91655C09BCF34025FDE4040EF70296EFE1655C0EE42CEAD45DE4040C8F732460D1755C0AD35A2C246DE404073CA61B51B1755C067DAE81E47DE40406CE7B0BD381755C09F724BBE47DE40403E7273454B1755C07655485548DE4040959615715C1755C0955B4C114EDE404007E68DAF5F1755C0A16D75C14EDE40402B35BDE6771755C0CA1F8E9B4FDE404020B0B8B0901755C0E286476D50DE4040745D8F97901755C0B37EBC2C5BDE4040BDDAD3F8A71755C0290C67915BDE40406231B6C1AB1755C09E10CD6B5ADE404062C1E243AB1755C060629D218ADE40405244CEEBAA1755C073C9F1A1B2DE404041C7B993AA1755C048457B11DBDE404050D4FA6DAA1755C006D89DF1EBDE4040564DC642CF1755C06C7AFD27EDDE40403DF2F829E91755C001440C95EDDE4040EF44AB6DE51755C09D18D23501DF4040115BEB47E51755C0D7E7F3D804DF404056FB8054E51755C00AE7ECF21BDF404038C4BA43E51755C08A6924FA23DF4040A9A8573BE51755C025DB4D942BDF4040ABA41561E51755C0A475A18231DF40403AC07869E51755C014464CE044DF4040EDB8C0C5E51755C077512C196EDF40409EEA63A8E51755C0DFCFC5F596DF40403D07188DD71755C003DE548096DF4040F6486BC6C41755C031B7F0E095DF404042FFE7E7A81755C0DFD875FE94DF4040E39AE0198F1755C03FE9833D94DF4040282A8EF1831755C003D5AD5694DF4040D4FBFB57781755C09511300B94DF4040B1DEC3B6671755C058EF229E93DF4040D2C64ED55F1755C04D7CCD6B93DF40406B3736E3561755C0B496123193DF4040D7DCACBF471755C00C57D0D492DF40401BE06FEF3C1755C0DD98B19192DF404031A0E1902F1755C09E226C3592DF40402199A259FB1655C0344546EE90DF4040EC4D1A7DEE1655C0F808639A90DF4040A696657DEC1655C092589B8990DF4040	Atlanta	13	1304000-13121005000	140
0103000000010000003C00000097AEB5C24F1855C0B97FD99B4DDE4040FB648BA94F1855C09F9D328025DE404002B4D8F04F1855C0BCBB12B4FEDD4040F5F92638501855C01267DE0DD7DD40403A967A6A501855C0CCFEB0A8BDDD40403A0A90C2501855C08B470461A3DD4040D3C38D59511855C0F6EAF6D37BDD4040C544029C391855C0EE854D6F7BDD4040314A25CA391855C0FE705D8E53DD40407F1882E7391855C0F5112A1C3DDD40408C42071E3A1855C06C9749FB1BDD4040F9472A4C3A1855C0E511FAF2FEDC4040AE3C30CE3A1855C0DF935573B5DC404076C4B33E401855C03A608E62B5DC4040C926A9274E1855C0C32C1B84B5DC4040F770F27C611855C0A5C50AAEB5DC404083861EC76A1855C0F0C154DCB4DC4040AA8D76FC721855C0A349D862B3DC40400E7CF10C751855C078A374C3B2DC4040C6174304771855C0469CCC5EB2DC4040F919B5577A1855C0F3E0420FB1DC404064FEC8247E1855C0A903DF41AFDC40402DDBBE45821855C0536AD90FADDC404052718DA08C1855C0450EC6E6A6DC404057A4C3BD8D1855C0CC9F023FA6DC4040600A30F88F1855C053CDF8A3A4DC40407D9BF4C6A41855C00B6EBB5292DC404009970977C21855C0BE33B67874DC404085091AD1D11855C034609A6166DC4040B56440AFD31855C0B768576E65DC404050399F13D61855C07764741A65DC4040450BD802D61855C098D9C41167DC40407A9E2C35D61855C0C245AEA884DC40407A9E2C35D61855C004DDC948B9DC404018C7D017D61855C0C2589D56CDDC4040450BD802D61855C059D6FF60DCDC404063D2CA95D51855C045FAE84A00DD4040EB2E0DD9D41855C08382AB2A30DD4040DAB1F880D41855C08CF67F1B5EDD40409CF0DC3DD41855C043560EDC7DDD4040A9AA8EF6D31855C0BA8A1221AADD40408C73C8E5D31855C08FC1B4F2C7DD40400F6164DDD31855C0D2716673D1DD4040B9B7CFD0D31855C02316F37ED8DD40404184E591D31855C00B5E4915FADD404036561E81D31855C0A6D78BF201DE4040C0223442D31855C03B48538C28DE4040F345B5F6D21855C0D7DD0A1551DE4040743D415CCD1855C01E4B440451DE4040C4B89782C91855C018CFE1FB50DE40403B7D64A0C61855C0FB0618EB50DE404002BCD187C21855C063E18AC950DE40401260A3D4B91855C00712D38E50DE4040EC95712AAD1855C0C716D3F74FDE40401A59BD62A11855C010B354AC4FDE404033C07A79951855C01FB4D4604FDE4040C16F4132781855C0FB10E59F4EDE404027FE0FF16A1855C0592E044C4EDE40405E27C863611855C0EBC04A114EDE404097AEB5C24F1855C0B97FD99B4DDE4040	Atlanta	13	1304000-13121005501	140
0103000000010000004200000075D151C9300D54C0B4F920EAFFCF394075D151C9300D54C09C1A3B59F2CF394049A96108300D54C05389CC95C9CF39406D4B8C8A2F0D54C0AF86DBAC82CF394084C331D62E0D54C001FDDE1F3ECF39409CABAA9F2E0D54C02FEC68E827CF394010C875EB2C0D54C0048998A481CE39406C5084C12C0D54C0F3159F7471CE3940D2065AA82C0D54C0849B0C3768CE3940DC19C0EB2A0D54C074BD7B2ABDCD3940AE65E5822A0D54C001C408497CCD3940806FEC57310D54C00C90D1597CCD3940473CBB4C440D54C085E6682C77CD39405F36667E650D54C000538D4E73CD394049094E21870D54C00D905C9A71CD394015E6CC6C870D54C01B61ACCFB2CD394075313EE2870D54C00CA2CD06E8CD3940FCE13C79880D54C00952A6C705CE39406EC6D970880D54C0964D7C1018CE3940796474FF880D54C0E11FA56147CE3940516FBA5B890D54C018A8812265CE3940D730A127950D54C00A660FAD64CE3940CD0ECA14A30D54C0953B6CEC61CE3940111F339FA30D54C07646BBD798CE3940B30A3A21A40D54C02D279FF3DBCE394036DCBEEEA40D54C0588AFBD917CF39409C9294D5A40D54C0312B369E57CF3940844CE61FAD0D54C0470C7B0354CF394025DAB7B5B50D54C09C815E9252CF39407594ABCCC40D54C0D5E6F5294FCF394027C0A01BCA0D54C07581834B4FCF3940E48FDE8CCA0D54C0E5B5EFFF6BCF394048BAC9CBCA0D54C07FCD6E3573CF394031422480CB0D54C0CEAB6BA081CF3940EE1162F1CB0D54C0C0BA940C88CF39408976EDD7CD0D54C003B703EB87CF3940E73132CBCE0D54C054AE3EDA87CF3940323D2C49CE0D54C0D5E6F5294FCF3940F6F2DB4ADF0D54C0B17B30544DCF394003D4DECEEE0D54C08CEC6FAC4CCF3940A89F8C4CF00D54C01DE9A39B4CCF3940914E38CC000E54C0CB08A9A849CF39402F2B4554110E54C0632C404046CF3940931091FF320E54C00164F55541CF394066479733440E54C0F122A25E3FCF3940F4327A0B540E54C0CB7EA8993DCF3940253AE495540E54C0FB530E436CCF3940C346714E550E54C0B3336CEC9ACF3940B7FC9213560E54C006F4209CD7CF3940EEE27667560E54C05D10285EEDCF3940CC43C20A200E54C0E38489E7F4CF3940014A6B8C060E54C05CBFBC60F8CF3940E33A18CDFA0D54C05CBFBC60F8CF3940E28BA75EE70D54C0903661F3F9CF3940EFBA24CCE40D54C08412B725FACF39400151238CCF0D54C0C1DFEFD9FBCF394020CE3E8DAB0D54C00F57EB63FFCF39404973730B8D0D54C0860686E903D03940B92319DD710D54C06CE629AA06D03940EDAA7D11640D54C0F53F441B08D039409231E00A580D54C098BF085A09D03940D2C004B8500D54C06D497F0A08D03940BDB1C34D3D0D54C02226FA5E04D039403427CC4E360D54C01A99352003D0394014D9E64A340D54C0B80871E101D0394075D151C9300D54C0B4F920EAFFCF3940	Miami	12	1245000-12086002502	140
010300000001000000370000009A0816CA800C54C02944A0DFB8CF3940AB40DF9D730C54C022BA4844B9CF394083B400B1630C54C02944A0DFB8CF3940F70DF2875D0C54C01267A3B1B7CF394085225DC94C0C54C077A189A9B5CF3940EA5C6F343E0C54C0D10A8461BACF3940F96F5EA2380C54C06931B6B9B9CF39407F255570360C54C0EDA8F4A8B9CF3940DB1C8167390C54C00B727E3287CF39409DCB38A2390C54C0EDEAD8DA83CF3940C72BCE8C3C0C54C07010891D4ECF3940A4158EB23C0C54C035238BEF4CCF394023CF3D303E0C54C00C0321762ECF3940ABEF0F453F0C54C0678BAEE215CF3940EC5777FD400C54C051DA9C3FF5CE39409023257B420C54C01E6644EFDCCE39408043E3FF4C0C54C09046EF5926CE3940B1293E29510C54C0F34FE3FFDDCD3940A76B4A96510C54C0392729DBD6CD39406935639E530C54C0614592BAB3CD39401170B767540C54C03C85AE29A6CD3940083DF81F570C54C08FB1EC18A6CD3940BBCF91877C0C54C000DCD6B4A1CD39405AF8356A7C0C54C08EC583DC94CD394021B5DD329E0C54C01CCA8B2490CD39400DF76B21BF0C54C0D7DA3CFF8CCD39408BE047C0DF0C54C09722F11488CD3940DDBC946B010D54C0ACA9A9FC81CD394075353549230D54C0AC1B49A17BCD3940C8697576290D54C0327143387CCD3940AE65E5822A0D54C001C408497CCD3940DC19C0EB2A0D54C074BD7B2ABDCD3940D2065AA82C0D54C0849B0C3768CE39406C5084C12C0D54C0F3159F7471CE394010C875EB2C0D54C0048998A481CE39409CABAA9F2E0D54C02FEC68E827CF394084C331D62E0D54C001FDDE1F3ECF39406D4B8C8A2F0D54C0AF86DBAC82CF394049A96108300D54C05389CC95C9CF394075D151C9300D54C09C1A3B59F2CF394075D151C9300D54C0B4F920EAFFCF39402E1A9DC92E0D54C0CC68979AFECF3940E450C10D280D54C00E60D568FACF3940159BFFB61E0D54C08C6C599CF2CF3940F424138B0F0D54C0CF0E92E5E5CF39407DC5DF49020D54C0A054C95CDACF39401517836BE50C54C087B53D67CCCF39407BB2F784E30C54C00F8B7D63C9CF3940AE2608CBCF0C54C0A3E33586C1CF3940C534882CC90C54C07BE31DE7BECF3940BB5FFED0C30C54C0F03103D2BFCF3940313EE288AC0C54C01200091ABBCF3940AB073008A30C54C0D21F621EBACF3940B091A34A8B0C54C065F7A41AB7CF39409A0816CA800C54C02944A0DFB8CF3940	Miami	12	1245000-12086002600	140
0103000000010000004F00000067E8D51F1F0C54C06D576D8F2DCE3940E6120F781E0C54C02B489C8DE4CD3940EB81B5C31D0C54C015165790B5CD394086E7F6061D0C54C0F8E9FDA89CCD3940A3AEE9991C0C54C0B1814B4788CD394005A25CE11B0C54C0309C0ECF61CD3940F4B4740B1B0C54C022D6132537CD394052C96D891A0C54C0C75ACF2708CD3940E43760B31A0C54C0450CA232DBCC394052C96D891A0C54C0CEA9E6E0AFCC394057A8E7521A0C54C0C0BACABA95CC394015943CEE190C54C0CA9AEA9E52CC39409C649489190C54C03A11986911CC39409136CD78190C54C03E086DADD3CB3940F9788D07190C54C0B56CF964A2CB39404747EA24190C54C0680C77898ECB394042F89CDD180C54C0FB28369D7ACB3940BF96EB8D180C54C0316570C228CB3940551DB307180C54C0464A7DF8D6CA394037CAD5CC180C54C0848A064597CA3940383AA94A190C54C0F76F632760CA39409CD467071A0C54C07DBF397C3DCA39408678D9E5190C54C0D30743781FCA3940A0247657340C54C01E25F7E91CCA3940E65CE609420C54C06C7412681BCA3940CBD911C94E0C54C0F34CF4241BCA3940DABBCAA95B0C54C077796F1018CA3940853A3DC5680C54C035D2707917CA39409734CBF5740C54C01E43053F15CA39409D3A968A840C54C06314EB3613CA394058B196468A0C54C04A82976D12CA394010F92BEA8A0C54C05F3DA01110CA39405DB11F71860C54C06BC1B9665DCA39408F658304830C54C0015E396298CA39404DE10422820C54C0719219B8A7CA39406CE51D407D0C54C0598AB742FCCA3940B4DAAE27780C54C001B3505754CB3940D5F430DC770C54C0317A97AA58CB39400E134384760C54C04C85FE426CCB39400422A2FE710C54C007E8A541AECB3940AC257ED0710C54C0DE9CBCE0B0CB3940AB468D316E0C54C0A68A07FAE8CB3940362FBA1C6D0C54C0E5AEFA85FBCB394009779DD96C0C54C04CDF2B2D00CC39406FDEAEA3680C54C0FDA0A8FC48CC394020105286680C54C0029B31E34ACC39401EA5763F650C54C0421D7F9383CC3940A2B32198610C54C0307381D1C2CC39400220A26E5E0C54C0A4E5EF68F9CC39407FBEF01E5E0C54C0990439EAFECC39401B40498C5C0C54C00B3236FB19CD39403660F0A95A0C54C08B93614A3ACD39409C37D5F1560C54C08D5CBF517ACD39401170B767540C54C03C85AE29A6CD39406935639E530C54C0614592BAB3CD3940A76B4A96510C54C0392729DBD6CD3940B1293E29510C54C0F34FE3FFDDCD39408043E3FF4C0C54C09046EF5926CE39409023257B420C54C01E6644EFDCCE3940EC5777FD400C54C051DA9C3FF5CE3940ABEF0F453F0C54C0678BAEE215CF394023CF3D303E0C54C00C0321762ECF3940A4158EB23C0C54C035238BEF4CCF3940C72BCE8C3C0C54C07010891D4ECF39409DCB38A2390C54C0EDEAD8DA83CF3940DB1C8167390C54C00B727E3287CF39407F255570360C54C0EDA8F4A8B9CF394069CEBE85330C54C0162E2C98B9CF39408FDD8FC31E0C54C05BC99669BCCF39400F232AE91F0C54C05316810486CF3940C417306B200C54C096EA18F466CF39409C2276C7200C54C0B05948A736CF39401835DACF200C54C0427A7FB31CCF3940356CA0E0200C54C07D8C1568FFCE3940E72D7045200C54C011266D3DCBCE39407F07C7E01F0C54C02B56AFBD9ECE39407765EA771F0C54C048FA0DAF73CE3940244840131F0C54C03D56304849CE394067E8D51F1F0C54C06D576D8F2DCE3940	Miami	12	1245000-12086002702	140
0103000000010000002F000000AE65E5822A0D54C001C408497CCD394092BA091A2A0D54C03BE096D03ACD3940D00B52DF290D54C06A3479C915CD394004BBBD3B290D54C00544A61FB1CC3940FF6B70F4280D54C085F8D2C583CC394001F85A9C280D54C08206BEC94CCC3940625FE33B280D54C0E01242DB0ECC3940A2A63B932D0D54C05412064811CC394002417125320D54C000FB94D210CC39408249E5BF370D54C0BB5DCC2A10CC3940E0A6F4C6400D54C0937F5F870ECC394036E0B555400D54C034B0E52FD1CB394081EBAFD33F0D54C00E94F32795CB394018F47C33610D54C0210D543991CB39401E8E5769820D54C0A4FD795B8DCB3940267BC1C0A30D54C082B065258ACB3940537E6BF2C40D54C0A2D0367E85CB3940F216E352C50D54C063BD6D6D85CB39400294F7AAC50D54C06A23A85C85CB394091A62B4EE50D54C0FFC107D780CB3940D38A5682F50D54C02E6878877FCB3940DEA3FE2F070E54C09A65D5C67CCB39406413A00D290E54C0204186A179CB39403F95B1AE3A0E54C087B7A8F176CB3940CA1403E3490E54C0C56C1F7474CB3940A5E2ABDE4A0E54C0AB202756B1CB39404BCA70864B0E54C08E4FAB51ECCB3940151B052A4C0E54C0AC7B251229CC3940D37A6F1D4C0E54C04CB7E7CA44CC394024458A604C0E54C02B114B3766CC39409DCB03C14C0E54C038403D0086CC3940479242324D0E54C07EBBFE7DA3CC394026ECD5D54D0E54C064E64014E2CC3940034669794E0E54C085AFB6D41ECD3940455A14DE4E0E54C08F2536D059CD3940B97F0E8F2D0E54C07566848C5DCD3940253AA4CE0C0E54C02998D4B160CD39400C7C69CBE90D54C029641C3366CD3940A65EEFCBC90D54C057CA50E767CD3940C19AAD13C70D54C065E2353B68CD3940B3A98363C60D54C02C80C75C68CD3940C03309FBA60D54C0D6B5BF7D6CCD394049094E21870D54C00D905C9A71CD39405F36667E650D54C000538D4E73CD3940473CBB4C440D54C085E6682C77CD3940806FEC57310D54C00C90D1597CCD3940AE65E5822A0D54C001C408497CCD3940	Miami	12	1245000-12086002900	140
01030000000100000038000000299BCF513E0D54C01DFC312CB1C93940CE2ED8A53D0D54C0E6418AC260C939407FF0A70A3D0D54C00B2300701EC93940AA714C563C0D54C056F991AAE6C83940E2E31A523C0D54C009EC45EEE2C839408B3A86453C0D54C054948B60DCC839403D6C29283C0D54C0658BB445CBC83940A6AEE9B63B0D54C036907829A7C83940FB577EC33B0D54C00AA2CEE18CC839409531D55E3B0D54C0EDF488794FC8394078FA0E4E3B0D54C04721A9F40CC8394000C7240F3B0D54C0724F822C04C839400C11034A3A0D54C02ABBC062CDC739401EAA2ECC390D54C0E2C82B318FC73940D6BA4B78390D54C04D97831567C739404C0F4518360D54C07A36949651C73940B5BB2A913B0D54C05152397649C7394099F437FE3B0D54C0C8EFAB2648C739400BD4DCBE3E0D54C0F30FD7903FC739409597C31A5E0D54C00A9EDB9380C739404787483B650D54C01B95BB528FC7394051E20EAB6F0D54C0BBCE2444B9C739401E0D9CB6760D54C0E89AE693D5C739406D484B80910D54C08951A90319C839402F6ED9ABBF0D54C0926DAF6F59C83940696C924FBF0D54C0AAADDFF768C83940BD196936BF0D54C03981D6816CC83940B307B94FBE0D54C0F9A85BA78AC83940E483EE8EBC0D54C048CA96F1AFC839402724849BBC0D54C0B6C17F46E2C83940CE967D8EBF0D54C036CD65F507C93940CE06510CC00D54C0568DE3EF10C93940219810C9C00D54C0D16A650623C939409D8A1BCDC10D54C007B8723138C9394002B5060CC20D54C098381EA544C9394050F336A7C20D54C03B6D5311A0C93940B2CA92C4C20D54C03574A156CAC93940CF0159D5C20D54C03934D12114CA394067BF9846C30D54C0DA9713D45BCA3940C09FA54AC40D54C01A898CA5B3CA3940915B9E5FC40D54C01119DC8210CB3940F216E352C50D54C063BD6D6D85CB3940537E6BF2C40D54C0A2D0367E85CB3940267BC1C0A30D54C082B065258ACB39401E8E5769820D54C0A4FD795B8DCB394018F47C33610D54C0210D543991CB394081EBAFD33F0D54C00E94F32795CB394081EBAFD33F0D54C070E9371F42CB3940716E9B7B3F0D54C048D0E8330BCB39408EA5618C3F0D54C0A60FECA8D5CA3940BC7995F93E0D54C0297391A3A4CA3940C0580FC33E0D54C0E82D49571BCA39408EA5618C3F0D54C0C5EF586F06CA3940C71730883F0D54C09A50992EF6C939408EA5618C3F0D54C0C338B1EADEC93940299BCF513E0D54C01DFC312CB1C93940	Miami	12	1245000-12086003001	140
0103000000010000004400000050CBAF0D450E54C0B24CF0AF17C93940DE39190D490E54C0B30123921AC9394033C796EF490E54C00878A7A61DC93940C5D25BF6540E54C0215C03CB43C9394011757ABD640E54C0C9E6CD7F41C93940DFDC2D54670E54C0E76B231B41C93940521145C5680E54C079C7E85942C93940239C074D7B0E54C05C10191053C93940362656D69F0E54C0D8C01F4C83C939403D6084BAB10E54C05B82EF7A9BC939402B853A76B90E54C0609A911EB8C939401947C30ECC0E54C0CF5F055AECC939409EBF9351CE0E54C0F87A8CD7EEC939402F932A04DB0E54C09892D35A03CA3940071A34DCE90E54C015FB0E681BCA3940854FA7D5F90E54C0F6FD473A35CA3940A4655E85FD0E54C0E92B02313BCA3940024373E2140F54C0C1EEBA924FCA394045C2F98D180F54C0EE686D415ACA39405B4C3D6B200F54C0D1D420A36ECA3940ADA945C94D0F54C0504005DFD8CA394072D88B84580F54C08AB97AADEFCA39409179777F5E0F54C042165C10FCCA39404611FE71640F54C0829697A508CB39404AD46011650F54C03A4E21F509CB3940B8F0A232670F54C040F5127210CB394047AD1AF2710F54C0DF95CF4B30CB3940B5342BEC7D0F54C022583EA352CB3940636F08E07A0F54C068A62EE652CB39400AB435A8730F54C0023BB3A153CB394046F21B66600F54C0DD79CE9555CB3940EF510D3D590F54C0EF09F7E955CB39402DCED08D520F54C0ACC9B29156CB3940E3B0387E4A0F54C07187454A57CB394090A3B5453B0F54C09CA28E6F5ACB3940FDE5FEFE360F54C08C02C95E5ACB3940DBA2BFC52C0F54C0E887C9F55ACB394086365144280F54C05FE138995CCB3940D94DB93E150F54C0333CA5D35ECB3940C7C9AC1F040F54C0258528E861CB394052E2593BF30E54C0C5499A5D62CB394018974834EA0E54C0F16C492B62CB3940E012DCA6E10E54C02D0EF3BD63CB394005133C15D90E54C0F918D03F65CB3940CD8ECF87D00E54C054CD5BF865CB394007F663E2BF0E54C06F94AD5867CB39405D7BBCCBAE0E54C028E86B8A6BCB394035E92F4BA40E54C08BC3FCE669CB3940A4689F8F9B0E54C050CABF256BCB394015414C898D0E54C0FEE0DB5B6ECB39401C61230C6C0E54C0864C65D970CB3940CA1403E3490E54C0C56C1F7474CB3940A98AADB0490E54C087342C0339CB3940EC2A43BD490E54C0911AADAF19CB394016ACE708490E54C012B9D185FCCA3940594C7D15490E54C00589B93EDECA39403EA1A1AC480E54C03EBC3F9EC8CA3940B1F51122490E54C00E9894C1BCCA394066965B50480E54C0B5429BDA84CA3940782F87D2470E54C0CA4E750161CA3940C4AA54CE470E54C0B57A882726CA3940FD383AF4460E54C011AF1C9DECC93940A24058A0460E54C0BF78F23EC0C939405851754C460E54C0C1F2AB6F92C93940C68EC6CE440E54C0DBD5274A74C93940876385A13E0E54C00989ADC644C9394043A12AD7440E54C04E22ED1A26C9394050CBAF0D450E54C0B24CF0AF17C93940	Miami	12	1245000-12086003003	140
010300000001000000350000002F6ED9ABBF0D54C0926DAF6F59C8394087EBB88CCB0D54C0CE99B1C86FC83940E0C9FA1BE40D54C0B95E07A38BC83940D0B55551EC0D54C0EFAF2B0295C8394070BEA02FED0D54C0E720EA0598C839407244DD43F20D54C06E13FCA6A9C83940A5E819ABFD0D54C048CA96F1AFC83940E0E1DA17000E54C0C11B24D8B1C83940F4053BE5010E54C04072065AB3C8394042B388A1050E54C049E1859EC6C839404F0A0D37100E54C0B487635DD5C839400328DBE9370E54C079D8EAFAFEC8394050CBAF0D450E54C0B24CF0AF17C9394043A12AD7440E54C04E22ED1A26C93940876385A13E0E54C00989ADC644C93940C68EC6CE440E54C0DBD5274A74C939405851754C460E54C0C1F2AB6F92C93940A24058A0460E54C0BF78F23EC0C93940FD383AF4460E54C011AF1C9DECC93940C4AA54CE470E54C0B57A882726CA3940782F87D2470E54C0CA4E750161CA394066965B50480E54C0B5429BDA84CA3940B1F51122490E54C00E9894C1BCCA39403EA1A1AC480E54C03EBC3F9EC8CA3940594C7D15490E54C00589B93EDECA394016ACE708490E54C012B9D185FCCA3940EC2A43BD490E54C0911AADAF19CB3940A98AADB0490E54C087342C0339CB3940CA1403E3490E54C0C56C1F7474CB39403F95B1AE3A0E54C087B7A8F176CB39406413A00D290E54C0204186A179CB3940DEA3FE2F070E54C09A65D5C67CCB3940D38A5682F50D54C02E6878877FCB394091A62B4EE50D54C0FFC107D780CB39400294F7AAC50D54C06A23A85C85CB3940F216E352C50D54C063BD6D6D85CB3940915B9E5FC40D54C01119DC8210CB3940C09FA54AC40D54C01A898CA5B3CA394067BF9846C30D54C0DA9713D45BCA3940CF0159D5C20D54C03934D12114CA3940B2CA92C4C20D54C03574A156CAC9394050F336A7C20D54C03B6D5311A0C9394002B5060CC20D54C098381EA544C939409D8A1BCDC10D54C007B8723138C93940219810C9C00D54C0D16A650623C93940CE06510CC00D54C0568DE3EF10C93940CE967D8EBF0D54C036CD65F507C939402724849BBC0D54C0B6C17F46E2C83940E483EE8EBC0D54C048CA96F1AFC83940B307B94FBE0D54C0F9A85BA78AC83940BD196936BF0D54C03981D6816CC83940696C924FBF0D54C0AAADDFF768C839402F6ED9ABBF0D54C0926DAF6F59C83940	Miami	12	1245000-12086003004	140
